"","ID","site","clone","clone.new","row","col","F1","F2","F23","F24","F24.segment_L","F24.segment_P","F24.segment","X24.GCC","X24.RCC","F25","F25.segment_P","F25.segment_L","F25.segment","X25.GCC","X25.RCC"
"185","H4x44","H","61","61","4","44","1",2,1,3,0.213623916,0.207109191,0.210366553,0.484343819,0.32358538,3,0.358392981,0.321420141,0.339906561,0.462010008,0.354496587
"232","H5x44","H","64","64","5","44","1",2,2,2,0.114929627,0.139986979,0.127458303,0.460638976,0.334831495,3,0.203151652,0.191834403,0.197493027,0.455156934,0.350168467
"279","H6x44","H","84","84","6","44","1",3,1,2,0.099080114,0.15871107,0.128895592,0.473560498,0.325872189,3,0.210098291,0.132501206,0.171299748,0.451045616,0.348547005
"326","H7x44","H","93","93","7","44","2",3,2,3,0.296803576,0.301617868,0.299210722,0.474851597,0.319523208,3,0.260203065,0.254375564,0.257289315,0.461569874,0.351624661
"373","H8x44","H","75","75","8","44","2",2,1,3,0.445483724,0.423882124,0.434682924,0.495924162,0.333565621,3,0.335313686,0.29020982,0.312761753,0.465316194,0.365841526
"420","H9x44","H","88",NA,"9","44","1",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","H10x44","H","89","89","10","44","2",3,1,3,0.248868731,0.260567884,0.254718307,0.451249465,0.314687506,3,0.350024072,0.33246062,0.341242346,0.474899084,0.353339487
"514","H11x44","H","81","81","11","44","1",2,2,4,0.237600226,0.242684512,0.240142369,0.454092733,0.320918355,3,0.342084823,0.267413229,0.304749026,0.461549798,0.36346528
"45","H1x45","H","32","32","1","45","1",2,1,3,0.190233551,0.235092425,0.212662988,0.474849246,0.326255448,2,0.177545123,0.11764455,0.147594836,0.451593096,0.343002084
"92","H2x45","H","63","80","2","45","1",2,2,4,0.261681431,0.253167026,0.257424229,0.475295322,0.32394339,3,0.329899095,0.298352265,0.31412568,0.451744438,0.345141983
"139","H3x45","H","76",NA,"3","45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","H4x45","H","82","82","4","45","1",3,1,2,0.223175723,0.166319173,0.194747448,0.469912933,0.324646918,4,0.184992283,0.316350928,0.250671605,0.47957291,0.341273913
"233","H5x45","H","34","34","5","45","1",2,1,3,0.317040125,0.336702689,0.326871407,0.481564256,0.33239845,3,0.179299268,0.118783143,0.149041205,0.448818046,0.375392321
"280","H6x45","H","35","35","6","45","1",2,1,2,0.080836012,0.077596358,0.079216185,0.467586375,0.317563876,3,0.248702719,0.209138502,0.228920611,0.464145055,0.347838214
"327","H7x45","H","23","77","7","45","3",3,4,5,0.22936607,0.424365367,0.326865719,0.482290805,0.325672616,5,0.2864496,0.436217327,0.361333464,0.473783311,0.349707435
"374","H8x45","H","54","54","8","45","2",3,1,3,0.328093874,0.301219086,0.31465648,0.478648291,0.328392555,4,0.395991946,0.400118546,0.398055246,0.474130962,0.359908632
"421","H9x45","H","25","64","9","45","2",3,2,3,0.130196003,0.143828105,0.137012054,0.459684642,0.328224506,4,0.463379457,0.362622648,0.413001053,0.467159544,0.337992299
"468","H10x45","H","50","71","10","45","3",3,3,0,0.056443419,0.045870794,0.051157106,0.453942555,0.345146796,NA,NA,NA,NA,NA,NA
"515","H11x45","H","32","32","11","45","0",1,0,2,0.06304678,0.083425828,0.073236304,0.470224665,0.34319031,3,0.123936706,0.175256348,0.149596527,0.483175011,0.359067703
"46","H1x46","H","83","83","1","46","3",3,3,4,0.35569917,0.329408555,0.342553863,0.482587923,0.31780676,5,0.584388213,0.534995706,0.55969196,0.483031666,0.332992916
"93","H2x46","H","49","43","2","46","1",2,1,2,0.067450077,0.080261796,0.073855937,0.468581689,0.327811739,2,0.193922248,0.161672884,0.177797566,0.453363699,0.347560815
"140","H3x46","H","69","69","3","46","3",3,3,3,0.328428728,0.196630787,0.262529757,0.463905671,0.323910168,3,0.17433183,0.134405882,0.154368856,0.45541066,0.348686873
"187","H4x46","H","52","52","4","46","1",2,1,3,0.148065948,0.177265244,0.162665596,0.468211134,0.316959718,3,0.336239934,0.28459905,0.310419492,0.456001452,0.340966464
"234","H5x46","H","39","39","5","46","2",2,2,4,0.373481088,0.346763344,0.360122216,0.474090316,0.308583286,4,0.424580529,0.334778857,0.379679693,0.4662115,0.342675326
"281","H6x46","H","70","73","6","46","1",3,2,4,0.450137978,0.43693167,0.443534824,0.502189901,0.328810323,4,0.406284196,0.376519115,0.391401656,0.483524659,0.360410816
"328","H7x46","H","78","79","7","46","2",3,2,3,0.372644592,0.376190389,0.37441749,0.467120914,0.314209499,4,0.452649802,0.413734209,0.433192006,0.482807371,0.351540076
"375","H8x46","H","33","unique_genotype_17","8","46","2",2,2,4,0.418722828,0.459890808,0.439306818,0.480047691,0.310615715,2,0.139450595,0.099238796,0.119344695,0.450449248,0.34656449
"422","H9x46","H","53","54","9","46","1",3,2,3,0.421360133,0.350438387,0.38589926,0.484696735,0.333900022,4,0.478479407,0.614995207,0.546737307,0.493997431,0.34897274
"469","H10x46","H","45",NA,"10","46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","H11x46","H","83","33","11","46","2",3,3,4,0.374085591,0.388864063,0.381474827,0.46693257,0.320698722,4,0.40926662,0.369431996,0.389349308,0.471863307,0.357992766
"47","H1x47","H","90","90","1","47","0",1,0,2,0.052321423,0.064297559,0.058309491,0.453131555,0.314070599,2,0.135887474,0.101604656,0.118746065,0.445978082,0.359573665
"94","H2x47","H","82","102","2","47","2",3,2,3,0.237084329,0.289575938,0.263330134,0.46915412,0.317518983,3,0.471939552,0.429077647,0.450508599,0.468222036,0.344718188
"141","H3x47","H","71","71","3","47","3",3,2,4,0.35985382,0.362596524,0.361225172,0.488445628,0.323512408,4,0.392928308,0.416359066,0.404643687,0.468825198,0.341632108
"188","H4x47","H","68","62","4","47","1",2,1,3,0.181839115,0.109162701,0.145500908,0.470182646,0.326131898,3,0.417057781,0.39695754,0.40700766,0.46832611,0.360437224
"235","H5x47","H","85","85","5","47","1",2,1,2,0.117977549,0.149091569,0.133534559,0.472812284,0.335434722,3,0.287953245,0.226923003,0.257438124,0.461280273,0.360489509
"282","H6x47","H","59","59","6","47","1",2,0,2,0.101146958,0.114670688,0.107908823,0.45246408,0.32540553,3,0.219968603,0.12241609,0.171192346,0.440794518,0.338129376
"329","H7x47","H","80","80","7","47","1",2,1,3,0.293976292,0.275265162,0.284620727,0.470321075,0.32402583,3,0.315162554,0.276957555,0.296060055,0.455867565,0.353198881
"376","H8x47","H","40","40","8","47","3",3,3,3,0.170908246,0.162621807,0.166765026,0.468182109,0.334868034,2,0.153822862,0.130965606,0.142394234,0.458208908,0.36665735
"423","H9x47","H","51","49","9","47","0",1,1,3,0.122592103,0.147702699,0.135147401,0.446514669,0.326285862,3,0.294896618,0.193156875,0.244026746,0.451312585,0.331351134
"470","H10x47","H","47","47","10","47","1",3,1,4,0.323480113,0.34104281,0.332261462,0.451079521,0.316061252,3,0.384276353,0.350401911,0.367339132,0.473228499,0.364998507
"517","H11x47","H","67","unique_genotype_18","11","47","1",2,1,2,0.199101955,0.195917177,0.197509566,0.46622206,0.33481211,3,0.378817307,0.277450475,0.328133891,0.479229892,0.368930886
